sheet,key,change_type,column,before,after,cell_ref,target_entity,target_column,live_prd_cd,apply_class,confidence,note
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,레더 20x40mm,굿즈파우치!N228,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx1]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),레더 30x50mm,,굿즈파우치!N229,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx2]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,레더 30x50mm,굿즈파우치!N229,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx2]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S20),,굿즈파우치!N238,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx5]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S20),굿즈파우치!N238,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx5]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시(S20플러스),,굿즈파우치!N239,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx6]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시(S20플러스),굿즈파우치!N239,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx6]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S20울트라),,굿즈파우치!N240,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx7]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S20울트라),굿즈파우치!N240,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx7]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S20FE),,굿즈파우치!N241,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx8]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S20FE),굿즈파우치!N241,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx8]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S21),,굿즈파우치!N242,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx9]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S21),굿즈파우치!N242,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx9]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S21플러스),,굿즈파우치!N243,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx10]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S21플러스),굿즈파우치!N243,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx10]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S21울트라),,굿즈파우치!N244,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx11]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S21울트라),굿즈파우치!N244,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx11]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22),,굿즈파우치!N245,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx12]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22),굿즈파우치!N245,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx12]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22플러스),,굿즈파우치!N246,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx13]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22플러스),굿즈파우치!N246,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx13]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22울트라),,굿즈파우치!N247,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx14]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22울트라),굿즈파우치!N247,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx14]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23)★,,굿즈파우치!N248,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx15]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23)★,굿즈파우치!N248,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx15]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23플러스)★,,굿즈파우치!N249,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx16]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23플러스)★,굿즈파우치!N249,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx16]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23울트라)★,,굿즈파우치!N250,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx17]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23울트라)★,굿즈파우치!N250,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx17]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24)★,,굿즈파우치!N251,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx18]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24)★,굿즈파우치!N251,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx18]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24플러스)★,,굿즈파우치!N252,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx19]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24플러스)★,굿즈파우치!N252,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx19]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24울트라)★,,굿즈파우치!N253,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx20]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24울트라)★,굿즈파우치!N253,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx20]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시Z플립1/2),,굿즈파우치!N254,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx21]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시Z플립1/2),굿즈파우치!N254,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx21]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시Z플립3),,굿즈파우치!N255,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx22]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시Z플립3),굿즈파우치!N255,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx22]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시Z플립4),,굿즈파우치!N256,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx23]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시Z플립4),굿즈파우치!N256,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx23]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시Z플립5),,굿즈파우치!N257,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx24]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시Z플립5),굿즈파우치!N257,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx24]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시Z폴드3)★,,굿즈파우치!N258,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx25]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시Z폴드3)★,굿즈파우치!N258,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx25]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰11,,굿즈파우치!N259,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx26]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰11,굿즈파우치!N259,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx26]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰11프로,,굿즈파우치!N260,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx27]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰11프로,굿즈파우치!N260,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx27]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰11프로맥스,,굿즈파우치!N261,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx28]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰11프로맥스,굿즈파우치!N261,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx28]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12미니,,굿즈파우치!N262,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx29]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12미니,굿즈파우치!N262,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx29]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12프로,,굿즈파우치!N263,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx30]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12프로,굿즈파우치!N263,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx30]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12프로맥스,,굿즈파우치!N264,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx31]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12프로맥스,굿즈파우치!N264,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx31]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13,,굿즈파우치!N265,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx32]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13,굿즈파우치!N265,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx32]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13미니,,굿즈파우치!N266,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx33]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13미니,굿즈파우치!N266,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx33]
