sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,cell_meta_json
계산공식집초안,95,,false,false,,,,판매가 = 인쇄비 + 용지비 + (제본비 or 캘린더가공비),옵션에따라 제본이 없거나 후가공이 있는경우 있음,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,96,,false,false,,,,(1) 인쇄비 = [총출력장수/판걸이수] x 인쇄비,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,97,,false,false,,,,(2) 제본비 = [수량행][제본종류열],제본,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,98,,false,false,,,,(3) 캘린더가공비 = [가공비] X [제작수량],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,100,,false,false,,,,"[면적매트릭스형: 실사,현수막]",,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,101,,false,false,,,,판매가 = [세로mm행][가로mm열] ,포스터/사인,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,103,,false,false,,,,"[고정가형: 폼보드,포맥스,프레임리스액자,레더아트액자,캔버스행잉포스터,린넨우드봉족자,족자포스터, PET배너,메쉬배너,시트커팅,아크릴스티커,미니스탠딩보드,미니배너]",,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,104,,false,false,,,,판매가 = [수량행]x[옵션열],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,106,,false,false,,,,[면적매트릭스형: 아크릴],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,107,,false,false,,,,판매가 = 인쇄가공비 x 수량별구간할인 + 후가공,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,108,,false,false,,,,(1) 인쇄가공비 = 소재별 면적[세로mm행][가로mm열] ,아크릴,아크릴 + 인쇄 + 레이저커팅 ,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,109,,false,false,,,,(2) 수량별할인 = 인쇄가공비에만 적용,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,110,,false,false,,,,(3) 후가공 = 제작수량당 부과,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,113,,false,false,,,,[고정가형: 아크릴코롯토],아크릴,외주비용 ,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
