table,pk,comp_cd,current_note,corrected_note
t_prc_component_prices,1006,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 70장 이상
t_prc_component_prices,1008,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 80장 이상
t_prc_component_prices,1010,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 80장 이상
t_prc_component_prices,1012,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 90장 이상
t_prc_component_prices,1014,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 90장 이상
t_prc_component_prices,1016,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 100장 이상
t_prc_component_prices,1018,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 100장 이상
t_prc_component_prices,1020,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 150장 이상
t_prc_component_prices,1022,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 150장 이상
t_prc_component_prices,1024,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 200장 이상
t_prc_component_prices,1026,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 200장 이상
t_prc_component_prices,1028,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥250 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 250장 이상
t_prc_component_prices,1030,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥250 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 250장 이상
t_prc_component_prices,1032,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥300 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 300장 이상
t_prc_component_prices,1034,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥300 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 300장 이상
t_prc_component_prices,1036,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥350 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 350장 이상
t_prc_component_prices,1038,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥350 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 350장 이상
t_prc_component_prices,1040,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 400장 이상
t_prc_component_prices,1042,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 400장 이상
t_prc_component_prices,1044,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥450 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 450장 이상
t_prc_component_prices,1046,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥450 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 450장 이상
t_prc_component_prices,1048,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 500장 이상
t_prc_component_prices,1050,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 500장 이상
t_prc_component_prices,1052,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 600장 이상
t_prc_component_prices,1054,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 600장 이상
t_prc_component_prices,1056,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥700 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 700장 이상
t_prc_component_prices,1058,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥700 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 700장 이상
t_prc_component_prices,1060,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 800장 이상
t_prc_component_prices,1062,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 800장 이상
t_prc_component_prices,1064,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥900 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 900장 이상
t_prc_component_prices,1066,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥900 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 900장 이상
t_prc_component_prices,1068,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1000장 이상
t_prc_component_prices,1070,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1000장 이상
t_prc_component_prices,1072,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1200장 이상
t_prc_component_prices,1074,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1200장 이상
t_prc_component_prices,1076,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1400장 이상
t_prc_component_prices,1078,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1400장 이상
t_prc_component_prices,1080,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1600장 이상
t_prc_component_prices,1082,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1600장 이상
t_prc_component_prices,1084,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1800장 이상
t_prc_component_prices,1086,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1800장 이상
t_prc_component_prices,1088,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥2000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 2000장 이상
t_prc_component_prices,1090,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥2000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 2000장 이상
t_prc_component_prices,1092,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥2500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 2500장 이상
t_prc_component_prices,1094,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥2500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 2500장 이상
t_prc_component_prices,1096,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥3000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 3000장 이상
t_prc_component_prices,1098,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥3000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 3000장 이상
t_prc_component_prices,1100,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥3500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 3500장 이상
t_prc_component_prices,1102,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥3500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 3500장 이상
t_prc_component_prices,1104,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥4000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 4000장 이상
t_prc_component_prices,1106,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥4000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 4000장 이상
t_prc_component_prices,1108,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥4500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 4500장 이상
t_prc_component_prices,1110,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥4500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 4500장 이상
t_prc_component_prices,1112,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥5000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 5000장 이상
t_prc_component_prices,1114,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥5000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 5000장 이상
t_prc_component_prices,1116,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥6000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 6000장 이상
t_prc_component_prices,1118,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥6000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 6000장 이상
t_prc_component_prices,1120,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥7000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 7000장 이상
t_prc_component_prices,1122,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥7000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 7000장 이상
t_prc_component_prices,1124,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥8000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 8000장 이상
t_prc_component_prices,1126,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥8000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 8000장 이상
t_prc_component_prices,1128,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥9000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 9000장 이상
t_prc_component_prices,1130,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥9000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 9000장 이상
t_prc_component_prices,1132,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥10000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 10000장 이상
t_prc_component_prices,1134,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥10000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 10000장 이상
t_prc_component_prices,1136,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수≥1000000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/양면 출력매수 1000000장 이상
t_prc_component_prices,1138,COMP_PRINT_DIGITAL_S2,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수≥1000000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/양면 출력매수 1000000장 이상
t_prc_component_prices,191,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥1 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 1장 이상
t_prc_component_prices,205,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥2 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 2장 이상
t_prc_component_prices,219,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥3 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 3장 이상
t_prc_component_prices,233,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥4 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 4장 이상
t_prc_component_prices,247,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥5 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 5장 이상
t_prc_component_prices,261,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥6 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 6장 이상
t_prc_component_prices,275,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥7 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 7장 이상
t_prc_component_prices,289,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥8 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 8장 이상
t_prc_component_prices,303,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥9 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 9장 이상
t_prc_component_prices,317,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥10 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 10장 이상
t_prc_component_prices,331,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥15 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 15장 이상
t_prc_component_prices,345,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥20 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 20장 이상
t_prc_component_prices,359,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥25 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 25장 이상
t_prc_component_prices,373,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥30 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 30장 이상
t_prc_component_prices,387,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥35 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 35장 이상
t_prc_component_prices,401,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥40 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 40장 이상
t_prc_component_prices,415,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥45 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 45장 이상
t_prc_component_prices,429,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥50 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 50장 이상
t_prc_component_prices,443,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥60 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 60장 이상
t_prc_component_prices,457,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 70장 이상
t_prc_component_prices,471,COMP_PRINT_SPOT_CLEAR_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(클리어)/단면 출력매수 80장 이상
