prd_cd,product_group,prd_nm,axis,verdict,evidence,repro_sql,cell_source,confidence,money_impact
PRD_000123,실사,아트패브릭포스터,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000123' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000123,실사,아트패브릭포스터,도수,CONFIRM,권위 실사출력(소재=그래픽천) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000123' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000123,실사,아트패브릭포스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000123' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000123,실사,아트패브릭포스터,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 3행 siz=[SIZ_000174,SIZ_000197,SIZ_000293]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000123';",엑셀:사이즈(필수),high,
PRD_000123,실사,아트패브릭포스터,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000123' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000123,실사,아트패브릭포스터,자재,MATCH,권위 소재='그래픽천'·라이브 mat 1행 [MAT_000181],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000123' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000123,실사,아트패브릭포스터,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000052,SIZ_000198,SIZ_000294]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000123' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000123,실사,아트패브릭포스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000123';",엑셀:페이지 없음(needed=N),high,
PRD_000124,실사,린넨패브릭포스터,공정,MATCH,권위 가공='오버로크'·라이브 proc 실가공 [['PROC_000080']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000124' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000124,실사,린넨패브릭포스터,도수,CONFIRM,권위 실사출력(소재=린넨) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000124' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000124,실사,린넨패브릭포스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000124' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000124,실사,린넨패브릭포스터,사이즈코드,MATCH,"권위 사이즈='A3세로 (297 x 420 mm)'·라이브 6행 siz=[SIZ_000295,SIZ_000296,SIZ_000297,SIZ_000298,SIZ_000300,SIZ_000301]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000124';",엑셀:사이즈(필수),high,
PRD_000124,실사,린넨패브릭포스터,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000124' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000124,실사,린넨패브릭포스터,자재,MATCH,권위 소재='린넨'·라이브 mat 1행 [MAT_000184],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000124' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000124,실사,린넨패브릭포스터,판형,MATCH,"권위 출력용지규격='*후가공에따라 파일크기가 다름'·라이브 plate 6행 siz=[SIZ_000052,SIZ_000054,SIZ_000198,SIZ_000294,SIZ_000299,SIZ_000302]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000124' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000124,실사,린넨패브릭포스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000124';",엑셀:페이지 없음(needed=N),high,
PRD_000125,실사,캔버스패브릭포스터,공정,MATCH,권위 가공='오버로크'·라이브 proc 실가공 [['PROC_000080']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000125' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000125,실사,캔버스패브릭포스터,도수,CONFIRM,권위 실사출력(소재=캔버스(옥스포드)) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000125' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000125,실사,캔버스패브릭포스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000125' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000125,실사,캔버스패브릭포스터,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 3행 siz=[SIZ_000174,SIZ_000197,SIZ_000293]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000125';",엑셀:사이즈(필수),high,
PRD_000125,실사,캔버스패브릭포스터,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000125' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000125,실사,캔버스패브릭포스터,자재,MATCH,권위 소재='캔버스(옥스포드)'·라이브 mat 1행 [MAT_000185],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000125' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000125,실사,캔버스패브릭포스터,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000052,SIZ_000198,SIZ_000294]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000125' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000125,실사,캔버스패브릭포스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000125';",엑셀:페이지 없음(needed=N),high,
PRD_000126,실사,레더아트프린트,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000126' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000126,실사,레더아트프린트,도수,CONFIRM,권위 실사출력(소재=레더(화이트)) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000126' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000126,실사,레더아트프린트,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000126' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000126,실사,레더아트프린트,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 3행 siz=[SIZ_000174,SIZ_000197,SIZ_000293]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000126';",엑셀:사이즈(필수),high,
PRD_000126,실사,레더아트프린트,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000126' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000126,실사,레더아트프린트,자재,MATCH,권위 소재='레더(화이트)'·라이브 mat 1행 [MAT_000186],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000126' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000126,실사,레더아트프린트,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000052,SIZ_000198,SIZ_000294]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000126' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000126,실사,레더아트프린트,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000126';",엑셀:페이지 없음(needed=N),high,
PRD_000127,실사,타이벡프린트,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000127' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000127,실사,타이벡프린트,도수,CONFIRM,권위 실사출력(소재=타이벡(하드)) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000127' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000127,실사,타이벡프린트,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000127' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000127,실사,타이벡프린트,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 3행 siz=[SIZ_000174,SIZ_000197,SIZ_000293]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000127';",엑셀:사이즈(필수),high,
PRD_000127,실사,타이벡프린트,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000127' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000127,실사,타이벡프린트,자재,MATCH,"권위 소재='타이벡(하드)'·라이브 mat 2행 [MAT_000187,MAT_000188]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000127' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000127,실사,타이벡프린트,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000052,SIZ_000198,SIZ_000294]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000127' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000127,실사,타이벡프린트,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000127';",엑셀:페이지 없음(needed=N),high,
PRD_000128,실사,메쉬프린트,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000128' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000128,실사,메쉬프린트,도수,CONFIRM,권위 실사출력(소재=메쉬) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000128' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000128,실사,메쉬프린트,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000128' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000128,실사,메쉬프린트,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 3행 siz=[SIZ_000174,SIZ_000197,SIZ_000293]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000128';",엑셀:사이즈(필수),high,
PRD_000128,실사,메쉬프린트,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000128' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000128,실사,메쉬프린트,자재,MATCH,권위 소재='메쉬'·라이브 mat 1행 [MAT_000183],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000128' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000128,실사,메쉬프린트,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000052,SIZ_000198,SIZ_000294]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000128' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000128,실사,메쉬프린트,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000128';",엑셀:페이지 없음(needed=N),high,
PRD_000129,실사,폼보드,공정,CONFIRM,권위 가공='화이트보드'=소재형태(보드 자체·가공 아님)·라이브 proc/mat 모두 부재—소재 미등록 동반(자재축 CONFIRM)·축귀속 인간 확인,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000129' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000129,실사,폼보드,도수,CONFIRM,권위 실사출력(소재=) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000129' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000129,실사,폼보드,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000129' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000129,실사,폼보드,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 2행 siz=[SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000129';",엑셀:사이즈(필수),high,
PRD_000129,실사,폼보드,인쇄옵션,CONFIRM,"권위 화이트별색='' 코팅='무광코팅' needed=Y. 라이브: 코팅/별색이 공정축(proc ['유광', '무광'])에 적재—인쇄옵션축 미사용(축귀속)","SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000129' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,med,
PRD_000129,실사,폼보드,자재,CONFIRM,권위 소재 공란·라이브 mat 부재—엑셀 소재 미명시,SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000129' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),med,
PRD_000129,실사,폼보드,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000052,SIZ_000198]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000129' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000129,실사,폼보드,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000129';",엑셀:페이지 없음(needed=N),high,
PRD_000130,실사,포맥스보드,공정,CONFIRM,권위 가공='화이트포맥스(3mm)'=소재형태(보드 자체·가공 아님)·라이브 proc/mat 모두 부재—소재 미등록 동반(자재축 CONFIRM)·축귀속 인간 확인,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000130' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000130,실사,포맥스보드,도수,CONFIRM,권위 실사출력(소재=) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000130' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000130,실사,포맥스보드,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000130' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000130,실사,포맥스보드,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 2행 siz=[SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000130';",엑셀:사이즈(필수),high,
PRD_000130,실사,포맥스보드,인쇄옵션,CONFIRM,"권위 화이트별색='' 코팅='무광코팅' needed=Y. 라이브: 코팅/별색이 공정축(proc ['유광', '무광'])에 적재—인쇄옵션축 미사용(축귀속)","SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000130' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,med,
PRD_000130,실사,포맥스보드,자재,CONFIRM,권위 소재 공란·라이브 mat 부재—엑셀 소재 미명시,SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000130' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),med,
PRD_000130,실사,포맥스보드,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000175,SIZ_000303]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000130' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000130,실사,포맥스보드,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000130';",엑셀:페이지 없음(needed=N),high,
PRD_000131,실사,프레임리스우드액자,공정,CONFIRM,"권위 가공 공란이나 코팅(권위 코팅옵션)이 공정축에 적재 [['유광', '무광']]—축귀속(코팅=인쇄옵션이 공정에)",SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000131' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000131,실사,프레임리스우드액자,도수,CONFIRM,권위 실사출력(소재=) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000131' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000131,실사,프레임리스우드액자,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000131' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000131,실사,프레임리스우드액자,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 2행 siz=[SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000131';",엑셀:사이즈(필수),high,
PRD_000131,실사,프레임리스우드액자,인쇄옵션,CONFIRM,"권위 화이트별색='' 코팅='무광코팅' needed=Y. 라이브: 코팅/별색이 공정축(proc ['유광', '무광'])에 적재—인쇄옵션축 미사용(축귀속)","SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000131' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,med,
PRD_000131,실사,프레임리스우드액자,자재,CONFIRM,권위 소재 공란·라이브 mat 부재—엑셀 소재 미명시,SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000131' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),med,
PRD_000131,실사,프레임리스우드액자,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000175,SIZ_000303]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000131' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000131,실사,프레임리스우드액자,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000131';",엑셀:페이지 없음(needed=N),high,
PRD_000132,실사,레더아트액자,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000132' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000132,실사,레더아트액자,도수,CONFIRM,권위 실사출력(소재=) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000132' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000132,실사,레더아트액자,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000132' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000132,실사,레더아트액자,사이즈코드,MATCH,"권위 사이즈='5x5 (127 x 127 mm)'·라이브 6행 siz=[SIZ_000172,SIZ_000174,SIZ_000304,SIZ_000306,SIZ_000308,SIZ_000310]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000132';",엑셀:사이즈(필수),high,
PRD_000132,실사,레더아트액자,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000132' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000132,실사,레더아트액자,자재,CONFIRM,권위 소재 공란·라이브 mat 부재—엑셀 소재 미명시,SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000132' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),med,
PRD_000132,실사,레더아트액자,판형,MATCH,"권위 출력용지규격=''·라이브 plate 6행 siz=[SIZ_000305,SIZ_000307,SIZ_000309,SIZ_000311,SIZ_000312,SIZ_000313]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000132' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000132,실사,레더아트액자,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000132';",엑셀:페이지 없음(needed=N),high,
PRD_000133,실사,캔버스 행잉포스터,공정,MATCH,권위 가공='오버로크'·라이브 proc 실가공 [['PROC_000080']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000133' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000133,실사,캔버스 행잉포스터,도수,CONFIRM,권위 실사출력(소재=캔버스(옥스포드)) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000133' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000133,실사,캔버스 행잉포스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000133' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000133,실사,캔버스 행잉포스터,사이즈코드,MATCH,"권위 사이즈='A4 (210 x 297 mm)'·라이브 3행 siz=[SIZ_000172,SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000133';",엑셀:사이즈(필수),high,
PRD_000133,실사,캔버스 행잉포스터,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000133' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000133,실사,캔버스 행잉포스터,자재,MATCH,권위 소재='캔버스(옥스포드)'·라이브 mat 1행 [MAT_000185],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000133' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
