prd_cd,prd_nm,opt_group,opt,opt_item(ref해소),U태깅,기준정보중복여부,가격종속여부,처분,근거,돈영향
PRD_000031,프리미엄명함,박칼라,은유광,공정:PROC_000039(은유광),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000031,프리미엄명함,박칼라,먹유광,공정:PROC_000040(먹유광),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000031,프리미엄명함,박칼라,동박,공정:PROC_000041(동박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000031,프리미엄명함,박칼라,적박,공정:PROC_000042(적박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000031,프리미엄명함,박칼라,청박,공정:PROC_000043(청박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000031,프리미엄명함,박칼라,트윙클,공정:PROC_000044(트윙클),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000032,코팅명함,인쇄,단면,도수:1,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000032,코팅명함,인쇄,양면,도수:2,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000032,코팅명함,종이,아트지 250g,자재:MAT_000081(아트지 250g),U-3(자재 선택→생산+가격),Y-트리거정합(2/2),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000032,코팅명함,종이,아트지 300g,자재:MAT_000082(아트지 300g),U-3(자재 선택→생산+가격),Y-트리거정합(2/2),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000032,코팅명함,코팅,코팅없음,(무참조 항목),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,가격 파손 모드 그룹참조
PRD_000032,코팅명함,코팅,유광,공정:PROC_000014(유광라미네이팅),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,
PRD_000032,코팅명함,코팅,무광,공정:PROC_000015(무광라미네이팅),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,
PRD_000032,코팅명함,모서리,직각,공정:PROC_000027(직각),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 모서리,
PRD_000032,코팅명함,모서리,둥근,공정:PROC_000028(둥근),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 모서리,
PRD_000033,스탠다드명함,인쇄,단면,도수:1,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000033,스탠다드명함,인쇄,양면,도수:2,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000033,스탠다드명함,종이,백색모조지 220g,자재:MAT_000074(백색모조지 220g),U-3(자재 선택→생산+가격),Y-트리거정합(5/5),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000033,스탠다드명함,종이,아트지 250g,자재:MAT_000081(아트지 250g),U-3(자재 선택→생산+가격),Y-트리거정합(5/5),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000033,스탠다드명함,종이,아트지 300g,자재:MAT_000082(아트지 300g),U-3(자재 선택→생산+가격),Y-트리거정합(5/5),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000033,스탠다드명함,종이,스노우지 250g,자재:MAT_000091(스노우지 250g),U-3(자재 선택→생산+가격),Y-트리거정합(5/5),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000033,스탠다드명함,종이,스노우지 300g,자재:MAT_000092(스노우지 300g),U-3(자재 선택→생산+가격),Y-트리거정합(5/5),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000033,스탠다드명함,모서리,직각,공정:PROC_000027(직각),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 모서리,
PRD_000033,스탠다드명함,모서리,둥근,공정:PROC_000028(둥근),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 모서리,
PRD_000033,스탠다드명함,후가공,가변텍스트,공정:PROC_000031(가변텍스트),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000033,스탠다드명함,후가공,가변이미지,공정:PROC_000032(가변이미지),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000037,오리지널박명함,박종류,일반박,(무참조 항목),U-1(박=금속박 자재+박 공정)/U-3,N(opt_cd 판별),Y(opt_cd),EXTEND,박종류(일반박/홀로) opt_cd 판별 price model — U-1 정당하나 opt_cd 모델 취약([[addon-optcd-model-broken-live]]). .03자재+.04공정 BUNDLE 배선 EXTEND 권고. 가격종속=BLOCKED성,가격 파손 모드 그룹참조
PRD_000037,오리지널박명함,박종류,홀로그램/트윙클,(무참조 항목),U-1(박=금속박 자재+박 공정)/U-3,N(opt_cd 판별),Y(opt_cd),EXTEND,박종류(일반박/홀로) opt_cd 판별 price model — U-1 정당하나 opt_cd 모델 취약([[addon-optcd-model-broken-live]]). .03자재+.04공정 BUNDLE 배선 EXTEND 권고. 가격종속=BLOCKED성,가격 파손 모드 그룹참조
PRD_000040,화이트인쇄명함,클리어(별색),클리어 없음,(무참조 항목),U-3(별색 spot→생산/가격),N(미배선),Y,EXTEND,별색 명명 분열(OG-1 판례). 정규 '별색' 그룹1+색상=항목으로 통합 권고. 물리제약(투명PET에만 화이트base)=CN-1/3. §12 주도,가격 파손 모드 그룹참조
PRD_000040,화이트인쇄명함,클리어(별색),클리어 있음,(무참조 항목),U-3(별색 spot→생산/가격),N(미배선),Y,EXTEND,별색 명명 분열(OG-1 판례). 정규 '별색' 그룹1+색상=항목으로 통합 권고. 물리제약(투명PET에만 화이트base)=CN-1/3. §12 주도,가격 파손 모드 그룹참조
PRD_000041,스탠다드 쿠폰/상품권,인쇄,단면,도수:1,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000041,스탠다드 쿠폰/상품권,인쇄,양면,도수:2,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000041,스탠다드 쿠폰/상품권,종이,백색모조지 100g,자재:MAT_000072(백색모조지 100g),U-3(자재 선택→생산+가격),Y-트리거정합(4/4),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000041,스탠다드 쿠폰/상품권,종이,아트지 150g,자재:MAT_000078(아트지 150g),U-3(자재 선택→생산+가격),Y-트리거정합(4/4),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000041,스탠다드 쿠폰/상품권,종이,스노우지 150g,자재:MAT_000088(스노우지 150g),U-3(자재 선택→생산+가격),Y-트리거정합(4/4),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000041,스탠다드 쿠폰/상품권,종이,몽블랑 130g,자재:MAT_000105(몽블랑 130g),U-3(자재 선택→생산+가격),Y-트리거정합(4/4),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000041,스탠다드 쿠폰/상품권,후가공,오시,공정:PROC_000029(오시),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000041,스탠다드 쿠폰/상품권,후가공,미싱,공정:PROC_000030(미싱),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000041,스탠다드 쿠폰/상품권,후가공,가변텍스트,공정:PROC_000031(가변텍스트),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000041,스탠다드 쿠폰/상품권,후가공,가변이미지,공정:PROC_000032(가변이미지),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000042,프리미엄 쿠폰/상품권,인쇄,단면,도수:1,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000042,프리미엄 쿠폰/상품권,인쇄,양면,도수:2,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000042,프리미엄 쿠폰/상품권,종이,몽블랑 190g,자재:MAT_000107(몽블랑 190g),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,클래식 크래스트 스티플 270g,자재:MAT_000118(클래식 크래스트),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,켄도 250g,자재:MAT_000121(켄도),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,한지 170g,자재:MAT_000125(한지),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,스타드림(실버) 240g,자재:MAT_000128(면끈),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,스타드림(골드) 240g,자재:MAT_000129(아크릴키링고리),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,스타드림(다이아) 240g,자재:MAT_000240(보드스탠딩),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,종이,스타드림(로츠쿼츠) 240g,자재:MAT_000241(핀버튼),U-3(자재 선택→생산+가격),Y-트리거정합(8/8),Y,KEEP,"자재 선택 옵션(택1 필수)=CPQ 선택 기제. ref .03→mat_cd 환원, fn_chk_opt_item_ref로 baseline 실재 강제(설계상 공존 필수, 잉여중복 아님)",
PRD_000042,프리미엄 쿠폰/상품권,후가공,오시,공정:PROC_000029(오시),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000042,프리미엄 쿠폰/상품권,후가공,미싱,공정:PROC_000030(미싱),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000042,프리미엄 쿠폰/상품권,후가공,가변텍스트,공정:PROC_000031(가변텍스트),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000042,프리미엄 쿠폰/상품권,후가공,가변이미지,공정:PROC_000032(가변이미지),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 4/4),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,박없음,(무참조 항목),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,가격 파손 모드 그룹참조
PRD_000042,프리미엄 쿠폰/상품권,박칼라,홀로그램,공정:PROC_000037(홀로그램),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,금유광,공정:PROC_000038(금유광),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,은유광,공정:PROC_000039(은유광),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,먹유광,공정:PROC_000040(먹유광),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,동박,공정:PROC_000041(동박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,적박,공정:PROC_000042(적박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,청박,공정:PROC_000043(청박),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000042,프리미엄 쿠폰/상품권,박칼라,트윙클,공정:PROC_000044(트윙클),U-1(박=금속박 자재+박 공정)/U-3,Y-트리거정합(공정 8/8),Y,KEEP,박칼라=박 공정 8종 택1. .04 공정 배선(자재+공정 BUNDLE 원형 U-1). 가격종속,
PRD_000046,라벨/택,커팅모양,나뭇잎,(무참조 항목),U-2(커팅 모양=손님 결정·물리축 아님),N(무참조),Y,KEEP,커팅 모양 택1(나뭇잎/별타공 등)=기준정보 밖 손님 선택(U-2 원형). 생산 전달 위해 die-cut 공정 ref 배선은 EXTEND 여지,가격 파손 모드 그룹참조
PRD_000046,라벨/택,커팅모양,별타공,(무참조 항목),U-2(커팅 모양=손님 결정·물리축 아님),N(무참조),Y,KEEP,커팅 모양 택1(나뭇잎/별타공 등)=기준정보 밖 손님 선택(U-2 원형). 생산 전달 위해 die-cut 공정 ref 배선은 EXTEND 여지,가격 파손 모드 그룹참조
PRD_000046,라벨/택,커팅모양,리니니,(무참조 항목),U-2(커팅 모양=손님 결정·물리축 아님),N(무참조),Y,KEEP,커팅 모양 택1(나뭇잎/별타공 등)=기준정보 밖 손님 선택(U-2 원형). 생산 전달 위해 die-cut 공정 ref 배선은 EXTEND 여지,가격 파손 모드 그룹참조
PRD_000047,소량전단지,인쇄,단면,도수:1,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000047,소량전단지,인쇄,양면,도수:2,U-3(도수 선택→인쇄비),Y-트리거정합(도수),Y,KEEP,도수(단/양면·칼라) 선택 옵션 ref .06→print_opt_cd 환원. product_print_options와 공존은 설계 정합,
PRD_000047,소량전단지,종이,백색모조지 100g,자재:MAT_000072(백색모조지 100g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,백색모조지 120g,자재:MAT_000073(백색모조지 120g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,백색모조지 220g,자재:MAT_000074(백색모조지 220g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 100g,자재:MAT_000076(아트지 100g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 120g,자재:MAT_000077(아트지 120g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 150g,자재:MAT_000078(아트지 150g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 180g,자재:MAT_000079(아트지 180g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 200g,자재:MAT_000080(아트지 200g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 250g,자재:MAT_000081(아트지 250g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아트지 300g,자재:MAT_000082(아트지 300g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 100g,자재:MAT_000086(스노우지 100g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 120g,자재:MAT_000087(스노우지 120g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 150g,자재:MAT_000088(스노우지 150g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 180g,자재:MAT_000089(스노우지 180g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 200g,자재:MAT_000090(스노우지 200g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 250g,자재:MAT_000091(스노우지 250g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스노우지 300g,자재:MAT_000092(스노우지 300g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,앙상블 100g,자재:MAT_000095(앙상블 100g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,앙상블 130g,자재:MAT_000096(앙상블 130g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,앙상블 160g,자재:MAT_000097(앙상블 160g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,앙상블 190g,자재:MAT_000098(앙상블 190g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,앙상블 210g,자재:MAT_000099(앙상블 210g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,랑데뷰 WH 240g,자재:MAT_000101(랑데뷰 WH 240g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,랑데뷰 WH 310g,자재:MAT_000102(랑데뷰 WH 310g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,몽블랑 100g,자재:MAT_000104(몽블랑 100g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,몽블랑 130g,자재:MAT_000105(몽블랑 130g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,몽블랑 160g,자재:MAT_000106(몽블랑 160g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,몽블랑 190g,자재:MAT_000107(몽블랑 190g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
