table,pk,comp_cd,comp_nm,current_note,corrected_note,flag
t_prc_component_prices,3252,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3253,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3254,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3255,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3256,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3257,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3258,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3259,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3260,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3261,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3262,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3263,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3264,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3265,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3266,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3267,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3268,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량≥3000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량 3000 이상,
t_prc_component_prices,3269,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량≥3000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량 3000 이상,
t_prc_component_prices,3270,COMP_GANGPAN_PRINT,,"직사각 35 x 25mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000224 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 35 x 25mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3271,COMP_GANGPAN_PRINT,,"직사각 35 x 25mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000224 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 35 x 25mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3272,COMP_GANGPAN_PRINT,,"직사각 40 x 30mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000226 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 40 x 30mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3273,COMP_GANGPAN_PRINT,,"직사각 40 x 30mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000226 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 40 x 30mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3274,COMP_GANGPAN_PRINT,,"직사각 42 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000228 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 42 x 20mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3275,COMP_GANGPAN_PRINT,,"직사각 42 x 20mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000228 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 42 x 20mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3276,COMP_GANGPAN_PRINT,,"직사각 50 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000230 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 20mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3277,COMP_GANGPAN_PRINT,,"직사각 50 x 20mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000230 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 20mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3278,COMP_GANGPAN_PRINT,,"직사각 50 x 30mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000232 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 30mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3279,COMP_GANGPAN_PRINT,,"직사각 50 x 30mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000232 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 30mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3280,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3281,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3282,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3283,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3284,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3285,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3286,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3287,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3288,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3289,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3290,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3291,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3292,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3293,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3294,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3295,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3296,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량≥4000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량 4000 이상,
t_prc_component_prices,3297,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량≥4000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량 4000 이상,
t_prc_component_prices,3298,COMP_GANGPAN_PRINT,,"직사각 35 x 25mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000224 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 35 x 25mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3299,COMP_GANGPAN_PRINT,,"직사각 35 x 25mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000224 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 35 x 25mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3300,COMP_GANGPAN_PRINT,,"직사각 40 x 30mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000226 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 40 x 30mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3301,COMP_GANGPAN_PRINT,,"직사각 40 x 30mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000226 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 40 x 30mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3302,COMP_GANGPAN_PRINT,,"직사각 42 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000228 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 42 x 20mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3303,COMP_GANGPAN_PRINT,,"직사각 42 x 20mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000228 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 42 x 20mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3304,COMP_GANGPAN_PRINT,,"직사각 50 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000230 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 20mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3305,COMP_GANGPAN_PRINT,,"직사각 50 x 20mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000230 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 20mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3306,COMP_GANGPAN_PRINT,,"직사각 50 x 30mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000232 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 30mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3307,COMP_GANGPAN_PRINT,,"직사각 50 x 30mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000232 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 50 x 30mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3308,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3309,COMP_GANGPAN_PRINT,,"직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000234 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 15mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3310,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3311,COMP_GANGPAN_PRINT,,"직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000236 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 20mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3312,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3313,COMP_GANGPAN_PRINT,,"직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000238 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 24mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3314,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3315,COMP_GANGPAN_PRINT,,"직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000240 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 55 x 33mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3316,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3317,COMP_GANGPAN_PRINT,,"직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000242 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 40mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3318,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3319,COMP_GANGPAN_PRINT,,"직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000244 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 50mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3320,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3321,COMP_GANGPAN_PRINT,,"직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000245 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 60mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3322,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3323,COMP_GANGPAN_PRINT,,"직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000247 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 70mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,3324,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량≥5000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/비코팅/무광코팅/유광코팅 제작수량 5000 이상,
t_prc_component_prices,3325,COMP_GANGPAN_PRINT,,"직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량≥5000 (라이브 siz SIZ_000249 실코드, (NEA)면당EA 후니확인, 소재묶음=대표mat)",직사각 90 x 80mm/유포/투명데드롱/은데드롱 제작수량 5000 이상,
t_prc_component_prices,4806,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형10mm→SIZ_000501] 원형 10mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 10mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4807,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형10mm→SIZ_000501] 원형 10mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 10mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4808,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형15mm→SIZ_000502] 원형 15mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 15mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4809,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형15mm→SIZ_000502] 원형 15mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 15mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4810,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형20mm→SIZ_000503] 원형 20mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 20mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4811,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형20mm→SIZ_000503] 원형 20mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 20mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4812,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형25mm→SIZ_000504] 원형 25mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 25mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4813,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형25mm→SIZ_000504] 원형 25mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 25mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4814,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형30mm→SIZ_000505] 원형 30mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 30mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4815,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형30mm→SIZ_000505] 원형 30mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 30mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4816,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형40mm→SIZ_000506] 원형 40mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 40mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4817,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형40mm→SIZ_000506] 원형 40mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 40mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
t_prc_component_prices,4818,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형45mm→SIZ_000507] 원형 45mm/비코팅/무광코팅/유광코팅 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 45mm/비코팅/무광코팅/유광코팅 제작수량 1000 이상,
t_prc_component_prices,4819,COMP_GANGPAN_PRINT,,"[siz-corrected: SIZ_PENDING_GP_원형45mm→SIZ_000507] 원형 45mm/유포/투명데드롱/은데드롱 제작수량≥1000 (원형=라이브부재 SIZ_PENDING 정당, 소재묶음=대표mat)",원형 45mm/유포/투명데드롱/은데드롱 제작수량 1000 이상,
